"","ds","trend","additive_terms","additive_terms_lower","additive_terms_upper","daily","daily_lower","daily_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
"91",2009-12-24,317.189208724044,707.691017402925,707.691017402925,707.691017402925,265.960076679924,265.960076679924,265.960076679924,50.4890197597688,50.4890197597688,50.4890197597688,391.241920963232,391.241920963232,391.241920963232,0,0,0,993.946407221994,1054.8327741992,317.189208041807,317.189209504823,1024.88022612697
"92",2009-12-25,317.470793972657,686.454345809981,686.454345809981,686.454345809981,265.960076679924,265.960076679924,265.960076679924,-5.65641456976993,-5.65641456976993,-5.65641456976993,426.150683699827,426.150683699827,426.150683699827,0,0,0,973.137274459067,1034.97858904115,317.470793279739,317.470794772656,1003.92513978264
"93",2009-12-26,317.752379221271,704.081775564677,704.081775564677,704.081775564677,265.960076679924,265.960076679924,265.960076679924,-21.8297014908864,-21.8297014908864,-21.8297014908864,459.95140037564,459.95140037564,459.95140037564,0,0,0,989.586204641932,1051.88090925216,317.752378512787,317.752380045192,1021.83415478595
"94",2009-12-27,318.033964469884,763.455772401214,763.455772401214,763.455772401214,265.960076679924,265.960076679924,265.960076679924,5.31304897080507,5.31304897080507,5.31304897080507,492.182646750485,492.182646750485,492.182646750485,0,0,0,1051.11790722236,1115.12889644216,318.033963737241,318.033965309503,1081.4897368711
"95",2009-12-28,318.315549718498,795.433090563922,795.433090563922,795.433090563922,265.960076679924,265.960076679924,265.960076679924,6.97971142926247,6.97971142926247,6.97971142926247,522.493302454735,522.493302454735,522.493302454735,0,0,0,1082.65000163429,1145.31846084969,318.315548960179,318.315550580645,1113.74864028242
"96",2009-12-29,318.597134967111,805.389221500323,805.389221500323,805.389221500323,265.960076679924,265.960076679924,265.960076679924,-11.1893623737646,-11.1893623737646,-11.1893623737646,550.618507194164,550.618507194164,550.618507194164,0,0,0,1092.54288210946,1154.12247080628,318.597134193402,318.597135843974,1123.98635646743
"97",2009-12-30,318.878720215725,818.212787413702,818.212787413702,818.212787413702,265.960076679924,265.960076679924,265.960076679924,-24.1063017254567,-24.1063017254567,-24.1063017254567,576.359012459234,576.359012459234,576.359012459234,0,0,0,1105.02037050573,1166.94779869638,318.878719407118,318.878721118951,1137.09150762943
"98",2009-12-31,319.160305464338,916.013975008138,916.013975008138,916.013975008138,265.960076679924,265.960076679924,265.960076679924,50.4890197597755,50.4890197597755,50.4890197597755,599.564878568439,599.564878568439,599.564878568439,0,0,0,1204.62571357776,1265.78016826777,319.160304631206,319.160306383342,1235.17428047248
"99",2010-01-01,319.441890712952,880.427756890243,880.427756890243,880.427756890243,265.960076679924,265.960076679924,265.960076679924,-5.65641456968144,-5.65641456968144,-5.65641456968144,620.124094780001,620.124094780001,620.124094780001,0,0,0,1168.70283123423,1229.94118623526,319.441889867941,319.441891652588,1199.86964760319
"100",2010-01-02,319.723475961565,882.086685352357,882.086685352357,882.086685352357,265.960076679924,265.960076679924,265.960076679924,-21.8297014908019,-21.8297014908019,-21.8297014908019,637.956310163234,637.956310163234,637.956310163234,0,0,0,1169.93520081743,1234.53121579563,319.723475102325,319.723476910367,1201.81016131392
"101",2010-01-03,320.005061210179,924.284598834421,924.284598834421,924.284598834421,265.960076679924,265.960076679924,265.960076679924,5.31304897066158,5.31304897066158,5.31304897066158,653.011473183835,653.011473183835,653.011473183835,0,0,0,1213.15458870784,1276.31949551007,320.005060336617,320.005062173822,1244.2896600446
"102",2010-01-04,320.286646458792,938.212595116135,938.212595116135,938.212595116135,265.960076679924,265.960076679924,265.960076679924,6.97971142921858,6.97971142921858,6.97971142921858,665.272807006992,665.272807006992,665.272807006992,0,0,0,1227.80547604826,1289.34781546219,320.286645572047,320.286647439836,1258.49924157493
"103",2010-01-05,320.568231707406,929.533926978075,929.533926978075,929.533926978075,265.960076679924,265.960076679924,265.960076679924,-11.1893623738363,-11.1893623738363,-11.1893623738363,674.763212671987,674.763212671987,674.763212671987,0,0,0,1218.48073572276,1282.65264759255,320.568230792646,320.568232701183,1250.10215868548
"104",2010-01-06,320.849816956019,923.407684419935,923.407684419935,923.407684419935,265.960076679924,265.960076679924,265.960076679924,-24.1063017255059,-24.1063017255059,-24.1063017255059,681.553909465517,681.553909465517,681.553909465517,0,0,0,1210.36015135677,1273.81775242857,320.849816015234,320.84981797017,1244.25750137595
"105",2010-01-07,321.131402204633,1002.22300122307,1002.22300122307,1002.22300122307,265.960076679924,265.960076679924,265.960076679924,50.4890197597782,50.4890197597782,50.4890197597782,685.773904783368,685.773904783368,685.773904783368,0,0,0,1292.01307340283,1354.97388457937,321.131401234994,321.131403234367,1323.3544034277
"106",2010-01-08,321.412987453246,947.922407657721,947.922407657721,947.922407657721,265.960076679924,265.960076679924,265.960076679924,-5.65641456970465,-5.65641456970465,-5.65641456970465,687.618745547502,687.618745547502,687.618745547502,0,0,0,1237.7238153412,1297.14723599016,321.412986454017,321.412988496312,1269.33539511097
"107",2010-01-09,321.69457270186,931.487322944333,931.487322944333,931.487322944333,265.960076679924,265.960076679924,265.960076679924,-21.8297014908242,-21.8297014908242,-21.8297014908242,687.356947755233,687.356947755233,687.356947755233,0,0,0,1222.52579446551,1284.53047441659,321.69457167845,321.69457376734,1253.18189564619
"108",2010-01-10,321.976157950473,956.605659835083,956.605659835083,956.605659835083,265.960076679924,265.960076679924,265.960076679924,5.31304897083489,5.31304897083489,5.31304897083489,685.332534184324,685.332534184324,685.332534184324,0,0,0,1246.19359933319,1311.79211124461,321.976156910232,321.976159035001,1278.58181778556
"109",2010-01-11,322.257743199087,954.902021789986,954.902021789986,954.902021789986,265.960076679924,265.960076679924,265.960076679924,6.97971142933383,6.97971142933383,6.97971142933383,681.962233680728,681.962233680728,681.962233680728,0,0,0,1246.09640453283,1309.95472139874,322.257742137152,322.257744299874,1277.15976498907
"110",2010-01-12,322.5393284477,932.496819611276,932.496819611276,932.496819611276,265.960076679924,265.960076679924,265.960076679924,-11.1893623737194,-11.1893623737194,-11.1893623737194,677.726105305072,677.726105305072,677.726105305072,0,0,0,1224.53970653879,1285.99064184392,322.53932736684,322.539329549581,1255.03614805898
"111",2010-01-13,322.820913696314,915.004415538829,915.004415538829,915.004415538829,265.960076679924,265.960076679924,265.960076679924,-24.1063017254522,-24.1063017254522,-24.1063017254522,673.150640584357,673.150640584357,673.150640584357,0,0,0,1205.10160833988,1268.75892636051,322.820912576342,322.820914813262,1237.82532923514
"112",2010-01-14,323.102498944927,985.232852857724,985.232852857724,985.232852857724,265.960076679924,265.960076679924,265.960076679924,50.4890197597809,50.4890197597809,50.4890197597809,668.783756418019,668.783756418019,668.783756418019,0,0,0,1276.47883816818,1341.19800553375,323.10249778534,323.10250008251,1308.33535180265
"113",2010-01-15,323.384084193541,925.465168944159,925.465168944159,925.465168944159,265.960076679924,265.960076679924,265.960076679924,-5.65641456972787,-5.65641456972787,-5.65641456972787,665.161506833963,665.161506833963,665.161506833963,0,0,0,1219.7734573256,1281.41921011764,323.384082996998,323.384085359996,1248.8492531377
"114",2010-01-16,323.665669442154,906.897172392835,906.897172392835,906.897172392835,265.960076679924,265.960076679924,265.960076679924,-21.8297014908465,-21.8297014908465,-21.8297014908465,662.766797203757,662.766797203757,662.766797203757,0,0,0,1197.78969274435,1261.65129990068,323.665668217279,323.665670644809,1230.56284183499
"115",2010-01-17,323.947254690768,933.253987325215,933.253987325215,933.253987325215,265.960076679924,265.960076679924,265.960076679924,5.31304897069139,5.31304897069139,5.31304897069139,661.9808616746,661.9808616746,661.9808616746,0,0,0,1226.35708602615,1287.85216079717,323.947253441723,323.947255944161,1257.20124201598
"116",2010-01-18,324.228839939381,935.968531573188,935.968531573188,935.968531573188,265.960076679924,265.960076679924,265.960076679924,6.97971142928995,6.97971142928995,6.97971142928995,663.028743463974,663.028743463974,663.028743463974,0,0,0,1228.96286575329,1292.65198638767,324.228838670018,324.228841217078,1260.19737151257
"117",2010-01-19,324.510425187995,920.691192070084,920.691192070084,920.691192070084,265.960076679924,265.960076679924,265.960076679924,-11.189362373791,-11.189362373791,-11.189362373791,665.920477763951,665.920477763951,665.920477763951,0,0,0,1214.40393301172,1277.33743938787,324.510423896846,324.510426500603,1245.20161725808
"118",2010-01-20,324.792010436608,912.243872615659,912.243872615659,912.243872615659,265.960076679924,265.960076679924,265.960076679924,-24.1063017255225,-24.1063017255225,-24.1063017255225,670.390097661258,670.390097661258,670.390097661258,0,0,0,1207.02303217808,1268.40131256785,324.792009117056,324.792011769305,1237.03588305227
"119",2010-01-21,325.073595685222,992.284041248657,992.284041248657,992.284041248657,265.960076679924,265.960076679924,265.960076679924,50.4890197597836,50.4890197597836,50.4890197597836,675.834944808949,675.834944808949,675.834944808949,0,0,0,1285.46425507146,1348.87911494897,325.073594337014,325.073597032093,1317.35763693388
"120",2010-01-22,325.355180933835,941.561712400085,941.561712400085,941.561712400085,265.960076679924,265.960076679924,265.960076679924,-5.6564145697156,-5.6564145697156,-5.6564145697156,681.258050289876,681.258050289876,681.258050289876,0,0,0,1237.66927376761,1297.19922464374,325.355179558817,325.355182303091,1266.91689333392
"121",2010-01-23,325.636766182449,929.346916153975,929.346916153975,929.346916153975,265.960076679924,265.960076679924,265.960076679924,-21.8297014908743,-21.8297014908743,-21.8297014908743,685.216540964925,685.216540964925,685.216540964925,0,0,0,1222.42352275261,1286.40055672394,325.636764777265,325.63676757933,1254.98368233642
"122",2010-01-24,325.918351431062,957.052235141181,957.052235141181,957.052235141181,265.960076679924,265.960076679924,265.960076679924,5.31304897063228,5.31304897063228,5.31304897063228,685.779109490625,685.779109490625,685.779109490625,0,0,0,1249.91665706055,1314.33234970994,325.918350007553,325.9183528609,1282.97058657224
"123",2010-01-25,326.199936679676,953.435340475069,953.435340475069,953.435340475069,265.960076679924,265.960076679924,265.960076679924,6.97971142924606,6.97971142924606,6.97971142924606,680.495552365899,680.495552365899,680.495552365899,0,0,0,1248.99223340367,1312.03640591555,326.199935238081,326.199938134125,1279.63527715474
"124",2010-01-26,326.48152192829,921.151938324942,921.151938324942,921.151938324942,265.960076679924,265.960076679924,265.960076679924,-11.1893623737939,-11.1893623737939,-11.1893623737939,666.381224018812,666.381224018812,666.381224018812,0,0,0,1216.46065674898,1279.3927452981,326.481520468609,326.48152340152,1247.63346025323
"125",2010-01-27,326.763107176903,881.772749603098,881.772749603098,881.772749603098,265.960076679924,265.960076679924,265.960076679924,-24.1063017255928,-24.1063017255928,-24.1063017255928,639.918974648767,639.918974648767,639.918974648767,0,0,0,1177.69436634023,1242.10367756672,326.763105672178,326.763108671658,1208.53585678
"126",2010-01-28,327.044692425516,913.529834754319,913.529834754319,913.529834754319,265.960076679924,265.960076679924,265.960076679924,50.4890197597903,50.4890197597903,50.4890197597903,597.080738314605,597.080738314605,597.080738314605,0,0,0,1210.42137342047,1270.13560331326,327.044690894748,327.044693941911,1240.57452717984
"127",2010-01-29,327.32627767413,793.674085186967,793.674085186967,793.674085186967,265.960076679924,265.960076679924,265.960076679924,-5.65641456966259,-5.65641456966259,-5.65641456966259,533.370423076706,533.370423076706,533.370423076706,0,0,0,1091.02196785239,1151.51839079835,327.32627611844,327.326279217408,1121.0003628611
"128",2010-01-30,327.607862922744,688.019514257961,688.019514257961,688.019514257961,265.960076679924,265.960076679924,265.960076679924,-21.8297014907954,-21.8297014907954,-21.8297014907954,443.889139068832,443.889139068832,443.889139068832,0,0,0,982.934441845421,1046.91756700977,327.607861332629,327.607864503256,1015.6273771807
"129",2010-01-31,327.889448171357,594.696224747932,594.696224747932,594.696224747932,265.960076679924,265.960076679924,265.960076679924,5.31304897080559,5.31304897080559,5.31304897080559,323.423099097203,323.423099097203,323.423099097203,0,0,0,889.508832498702,952.605959588668,327.889446556115,327.889449791109,922.585672919289
"130",2010-02-01,328.171033419971,439.493548084828,439.493548084828,439.493548084828,265.960076679924,265.960076679924,265.960076679924,6.97971142920218,6.97971142920218,6.97971142920218,166.553759975702,166.553759975702,166.553759975702,0,0,0,735.298285872481,798.93254601085,328.171031761719,328.171035079238,767.664581504799
"131",2010-02-02,328.452618668584,222.559678579299,222.559678579299,222.559678579299,265.960076679924,265.960076679924,265.960076679924,-11.1893623737457,-11.1893623737457,-11.1893623737457,-32.2110357268787,-32.2110357268787,-32.2110357268787,0,0,0,519.358244138968,581.273808003341,328.452617003331,328.452620370062,551.012297247883
"132",2010-02-03,328.734203917198,-36.4332078628994,-36.4332078628994,-36.4332078628994,265.960076679924,265.960076679924,265.960076679924,-24.1063017255602,-24.1063017255602,-24.1063017255602,-278.286982817263,-278.286982817263,-278.286982817263,0,0,0,259.753953968137,324.455052977592,328.734202210993,328.734205660177,292.300996054298
"133",2010-02-04,329.015789165811,-260.398084032507,-260.398084032507,-260.398084032507,265.960076679924,265.960076679924,265.960076679924,50.4890197598235,50.4890197598235,50.4890197598235,-576.847180472255,-576.847180472255,-576.847180472255,0,0,0,38.0054838363452,101.055992013138,329.015787422924,329.015790949862,68.6177051333038
"134",2010-02-05,329.297374414425,-672.33993450505,-672.33993450505,-672.33993450505,265.960076679924,265.960076679924,265.960076679924,-5.65641456976202,-5.65641456976202,-5.65641456976202,-932.643596615212,-932.643596615212,-932.643596615212,0,0,0,-375.780192958698,-309.121391652854,329.297372669583,329.29737623174,-343.042560090625
"135",2010-02-06,329.578959663038,-1105.69011447768,-1105.69011447768,-1105.69011447768,265.960076679924,265.960076679924,265.960076679924,-21.8297014908177,-21.8297014908177,-21.8297014908177,-1349.82048966679,-1349.82048966679,-1349.82048966679,0,0,0,-809.3119494767,-743.930830319584,329.578957907731,329.57896151997,-776.111154814644
"136",2010-02-07,329.860544911652,-1560.45163358793,-1560.45163358793,-1560.45163358793,265.960076679924,265.960076679924,265.960076679924,5.31304897066209,5.31304897066209,5.31304897066209,-1831.72475923851,-1831.72475923851,-1831.72475923851,0,0,0,-1259.70810880404,-1197.68958920645,329.860543128418,329.860546791931,-1230.59108867628
"137",2010-02-08,330.142130160265,-2107.7789000785,-2107.7789000785,-2107.7789000785,265.960076679924,265.960076679924,265.960076679924,6.97971142931743,6.97971142931743,6.97971142931743,-2380.71868818774,-2380.71868818774,-2380.71868818774,0,0,0,-1811.17486304924,-1747.47267568717,330.142128361034,330.142132063891,-1777.63676991824
"138",2010-02-09,330.423715408879,-2743.23017183107,-2743.23017183107,-2743.23017183107,265.960076679924,265.960076679924,265.960076679924,-11.1893623737487,-11.1893623737487,-11.1893623737487,-2998.00088613725,-2998.00088613725,-2998.00088613725,0,0,0,-2444.78470806933,-2380.59516809063,330.423713595929,330.423717335852,-2412.80645642219
"139",2010-02-10,330.705300657492,-3441.58765510977,-3441.58765510977,-3441.58765510977,265.960076679924,265.960076679924,265.960076679924,-24.1063017255066,-24.1063017255066,-24.1063017255066,-3683.44143006418,-3683.44143006418,-3683.44143006418,0,0,0,-3143.31761194184,-3080.02794587806,330.705298830825,330.705302610945,-3110.88235445227
"140",2010-02-11,330.986885906106,-4118.98810979944,-4118.98810979944,-4118.98810979944,265.960076679924,265.960076679924,265.960076679924,50.4890197597957,50.4890197597957,50.4890197597957,-4435.43720623916,-4435.43720623916,-4435.43720623916,0,0,0,-3817.9449707967,-3757.24447789409,330.98688406572,330.98688788746,-3788.00122389333
"141",2010-02-12,331.268471154719,-4990.48961818484,-4990.48961818484,-4990.48961818484,265.960076679924,265.960076679924,265.960076679924,-5.65641456978523,-5.65641456978523,-5.65641456978523,-5250.79328029498,-5250.79328029498,-5250.79328029498,0,0,0,-4691.03350496993,-4626.88220525214,331.268469290204,331.268473171041,-4659.22114703012
"142",2010-02-13,331.550056403333,-5880.50537910147,-5880.50537910147,-5880.50537910147,265.960076679924,265.960076679924,265.960076679924,-21.8297014908455,-21.8297014908455,-21.8297014908455,-6124.63575429055,-6124.63575429055,-6124.63575429055,0,0,0,-5580.37173323697,-5514.77368711638,331.550054514146,331.550058463452,-5548.95532269813
"143",2010-02-14,331.831641651946,-6779.08788772766,-6779.08788772766,-6779.08788772766,265.960076679924,265.960076679924,265.960076679924,5.31304897071919,5.31304897071919,5.31304897071919,-7050.3610133783,-7050.3610133783,-7050.3610133783,0,0,0,-6479.53021337294,-6414.75433565835,331.831639745885,331.831643761142,-6447.25624607571
"144",2010-02-15,332.11322690056,-7746.68573968537,-7746.68573968537,-7746.68573968537,265.960076679924,265.960076679924,265.960076679924,6.97971142917094,6.97971142917094,6.97971142917094,-8019.62552779447,-8019.62552779447,-8019.62552779447,0,0,0,-7446.27179131776,-7382.4841661506,332.113224967584,332.113229031247,-7414.57251278481
"145",2010-02-16,332.394812149173,-8767.60875793494,-8767.60875793494,-8767.60875793494,265.960076679924,265.960076679924,265.960076679924,-11.1893623737692,-11.1893623737692,-11.1893623737692,-9022.3794722411,-9022.3794722411,-9022.3794722411,0,0,0,-8467.1512454728,-8404.24967187772,332.394810200127,332.394814306598,-8435.21394578577
"146",2010-02-17,332.676397397787,-9805.0925989039,-9805.0925989039,-9805.0925989039,265.960076679924,265.960076679924,265.960076679924,-24.1063017254952,-24.1063017254952,-24.1063017254952,-10046.9463738583,-10046.9463738583,-10046.9463738583,0,0,0,-9503.58400627595,-9443.55237509323,332.67639543746,332.676399592068,-9472.41620150612
"147",2010-02-18,332.9579826464,-10763.7007304174,-10763.7007304174,-10763.7007304174,265.960076679924,265.960076679924,265.960076679924,50.4890197598024,50.4890197598024,50.4890197598024,-11080.1498268572,-11080.1498268572,-11080.1498268572,0,0,0,-10461.3948860695,-10398.1008292761,332.95798066992,332.957984875902,-10430.742747771
"148",2010-02-19,333.239567895014,-11847.1833837875,-11847.1833837875,-11847.1833837875,265.960076679924,265.960076679924,265.960076679924,-5.65641456969675,-5.65641456969675,-5.65641456969675,-12107.4870458977,-12107.4870458977,-12107.4870458977,0,0,0,-11547.5721127945,-11482.2985006852,333.23956589008,333.239570138238,-11513.9438158925
"149",2010-02-20,333.521153143627,-12869.2173303179,-12869.2173303179,-12869.2173303179,265.960076679924,265.960076679924,265.960076679924,-21.8297014908678,-21.8297014908678,-21.8297014908678,-13113.347705507,-13113.347705507,-13113.347705507,0,0,0,-12566.458041418,-12503.9718077876,333.521151091631,333.52115539686,-12535.6961771743
"150",2010-02-21,333.802738392241,-13810.002039754,-13810.002039754,-13810.002039754,265.960076679924,265.960076679924,265.960076679924,5.31304897077629,5.31304897077629,5.31304897077629,-14081.2751654047,-14081.2751654047,-14081.2751654047,0,0,0,-13506.9412472055,-13445.8033913468,333.802736293182,333.802740660355,-13476.1993013618
"151",2010-02-22,334.084323640854,-14721.3260626943,-14721.3260626943,-14721.3260626943,265.960076679924,265.960076679924,265.960076679924,6.97971142922966,6.97971142922966,6.97971142922966,-14994.2658508035,-14994.2658508035,-14994.2658508035,0,0,0,-14418.9308369903,-14356.7056789165,334.084321521294,334.084325937333,-14387.2417390535
"152",2010-02-23,334.365908889468,-15580.3305678012,-15580.3305678012,-15580.3305678012,265.960076679924,265.960076679924,265.960076679924,-11.189362373721,-11.189362373721,-11.189362373721,-15835.1012821074,-15835.1012821074,-15835.1012821074,0,0,0,-15276.0325224185,-15214.9413088976,334.365906754899,334.365911214312,-15245.9646589118
"153",2010-02-24,334.647494138081,-16344.8522944876,-16344.8522944876,-16344.8522944876,265.960076679924,265.960076679924,265.960076679924,-24.1063017255443,-24.1063017255443,-24.1063017255443,-16586.706069442,-16586.706069442,-16586.706069442,0,0,0,-16042.9477217305,-15980.0109040459,334.64749198626,334.647496504986,-16010.2048003495
"154",2010-02-25,334.929079386695,-16916.075046053,-16916.075046053,-16916.075046053,265.960076679924,265.960076679924,265.960076679924,50.489019759805,50.489019759805,50.489019759805,-17232.5241424928,-17232.5241424928,-17232.5241424928,0,0,0,-16611.7420025868,-16548.6782278682,334.929077211673,334.929081801572,-16581.1459666663
"155",2010-02-26,335.210664635308,-17496.6009484148,-17496.6009484148,-17496.6009484148,265.960076679924,265.960076679924,265.960076679924,-5.65641456971996,-5.65641456971996,-5.65641456971996,-17756.904610525,-17756.904610525,-17756.904610525,0,0,0,-17192.3456684655,-17127.2065393437,335.210662429001,335.210667098159,-17161.3902837795
"156",2010-02-27,335.492249883922,-17901.3575979985,-17901.3575979985,-17901.3575979985,265.960076679924,265.960076679924,265.960076679924,-21.8297014907833,-21.8297014907833,-21.8297014907833,-18145.4879731876,-18145.4879731876,-18145.4879731876,0,0,0,-17598.7639715099,-17535.1578824418,335.492247643331,335.492252389672,-17565.8653481146
"157",2010-02-28,335.773835132535,-18114.3098311806,-18114.3098311806,-18114.3098311806,265.960076679924,265.960076679924,265.960076679924,5.31304897083339,5.31304897083339,5.31304897083339,-18385.5829568314,-18385.5829568314,-18385.5829568314,0,0,0,-17811.0585846619,-17746.3079855017,335.773832844777,335.773837699852,-17778.5359960481
"158",2010-03-01,336.055420381149,-18193.5842666581,-18193.5842666581,-18193.5842666581,265.960076679924,265.960076679924,265.960076679924,6.9797114293449,6.9797114293449,6.9797114293449,-18466.5240547674,-18466.5240547674,-18466.5240547674,0,0,0,-17889.568950266,-17825.687777653,336.055418061174,336.055422996628,-17857.528846277
"159",2010-03-02,336.337005629763,-18125.2292038777,-18125.2292038777,-18125.2292038777,265.960076679924,265.960076679924,265.960076679924,-11.1893623737239,-11.1893623737239,-11.1893623737239,-18379.9999181839,-18379.9999181839,-18379.9999181839,0,0,0,-17819.5864292431,-17755.5638223927,336.337003274636,336.337008292536,-17788.892198248
"160",2010-03-03,336.618590878376,-17878.4893097834,-17878.4893097834,-17878.4893097834,265.960076679924,265.960076679924,265.960076679924,-24.1063017255118,-24.1063017255118,-24.1063017255118,-18120.3430847378,-18120.3430847378,-18120.3430847378,0,0,0,-17573.5371482548,-17511.4185843144,336.618588488098,336.618593571695,-17541.870718905
"161",2010-03-04,336.90017612699,-17368.3230479562,-17368.3230479562,-17368.3230479562,265.960076679924,265.960076679924,265.960076679924,50.4890197598077,50.4890197598077,50.4890197598077,-17684.7721443959,-17684.7721443959,-17684.7721443959,0,0,0,-17062.6712367257,-16999.7856719375,336.900173702217,336.900178849648,-17031.4228718292
"162",2010-03-05,337.181761375603,-16813.2746569589,-16813.2746569589,-16813.2746569589,265.960076679924,265.960076679924,265.960076679924,-5.6564145697077,-5.6564145697077,-5.6564145697077,-17073.5783190691,-17073.5783190691,-17073.5783190691,0,0,0,-16507.9977814504,-16445.677862208,337.181758918313,337.18176411782,-16476.0928955833
"163",2010-03-06,337.463346624217,-16046.119183365,-16046.119183365,-16046.119183365,265.960076679924,265.960076679924,265.960076679924,-21.829701490918,-21.829701490918,-21.829701490918,-16290.249558554,-16290.249558554,-16290.249558554,0,0,0,-15741.0556771337,-15677.2622294461,337.463344134409,337.463349390883,-15708.6558367408
"164",2010-03-07,337.74493187283,-15070.2534814717,-15070.2534814717,-15070.2534814717,265.960076679924,265.960076679924,265.960076679924,5.31304897068989,5.31304897068989,5.31304897068989,-15341.5266071223,-15341.5266071223,-15341.5266071223,0,0,0,-14764.8385164711,-14701.5328689153,337.744929375875,337.744934663946,-14732.5085495988
"165",2010-03-08,338.026517121444,-13964.4472546041,-13964.4472546041,-13964.4472546041,265.960076679924,265.960076679924,265.960076679924,6.97971142919841,6.97971142919841,6.97971142919841,-14237.3870427132,-14237.3870427132,-14237.3870427132,0,0,0,-13657.1121564357,-13598.0748140237,338.026514574944,338.026519936803,-13626.4207374826
"166",2010-03-09,338.308102370057,-12736.1842832584,-12736.1842832584,-12736.1842832584,265.960076679924,265.960076679924,265.960076679924,-11.1893623737268,-11.1893623737268,-11.1893623737268,-12990.9549975646,-12990.9549975646,-12990.9549975646,0,0,0,-12428.9277565809,-12364.3963017676,338.308099771716,338.308105208662,-12397.8761808883
"167",2010-03-10,338.589687618671,-11376.4823181826,-11376.4823181826,-11376.4823181826,265.960076679924,265.960076679924,265.960076679924,-24.1063017254793,-24.1063017254793,-24.1063017254793,-11618.3360931371,-11618.3360931371,-11618.3360931371,0,0,0,-11069.3014070588,-11005.4788125053,338.589684982333,338.589690475448,-11037.8926305639
"168",2010-03-11,338.871272867284,-9821.92992049139,-9821.92992049139,-9821.92992049139,265.960076679924,265.960076679924,265.960076679924,50.4890197598104,50.4890197598104,50.4890197598104,-10138.3790169311,-10138.3790169311,-10138.3790169311,0,0,0,-9514.78512398249,-9450.41022955294,338.871270195795,338.871275742234,-9483.05864762411
"169",2010-03-12,339.152858115898,-8312.06342242715,-8312.06342242715,-8312.06342242715,265.960076679924,265.960076679924,265.960076679924,-5.65641456969543,-5.65641456969543,-5.65641456969543,-8572.36708453738,-8572.36708453738,-8572.36708453738,0,0,0,-8002.42442070662,-7942.18394740406,339.152855407507,339.152861016791,-7972.91056431125
"170",2010-03-13,339.434443364511,-6699.51464006805,-6699.51464006805,-6699.51464006805,265.960076679924,265.960076679924,265.960076679924,-21.8297014908335,-21.8297014908335,-21.8297014908335,-6943.64501525714,-6943.64501525714,-6943.64501525714,0,0,0,-6391.20411018955,-6330.09103547628,339.434440619929,339.434446295856,-6360.08019670353
"171",2010-03-14,339.716028613125,-5005.9148263025,-5005.9148263025,-5005.9148263025,265.960076679924,265.960076679924,265.960076679924,5.31304897074699,5.31304897074699,5.31304897074699,-5277.18795195317,-5277.18795195317,-5277.18795195317,0,0,0,-4698.84975275091,-4632.95481258607,339.716025825043,339.716031574087,-4666.19879768938
"172",2010-03-15,339.997613861738,-3326.1816360599,-3326.1816360599,-3326.1816360599,265.960076679924,265.960076679924,265.960076679924,6.97971142931366,6.97971142931366,6.97971142931366,-3599.12142416914,-3599.12142416914,-3599.12142416914,0,0,0,-3020.41229951242,-2953.91600682971,339.997611030148,339.997616847783,-2986.18402219816
"173",2010-03-16,340.279199110352,-1681.43172505343,-1681.43172505343,-1681.43172505343,265.960076679924,265.960076679924,265.960076679924,-11.1893623737984,-11.1893623737984,-11.1893623737984,-1936.20243935955,-1936.20243935955,-1936.20243935955,0,0,0,-1371.14707958868,-1309.40232198849,340.279196211002,340.279202120375,-1341.15252594308
"174",2010-03-17,340.560784358965,-73.4193707159911,-73.4193707159911,-73.4193707159911,265.960076679924,265.960076679924,265.960076679924,-24.1063017255496,-24.1063017255496,-24.1063017255496,-315.273145670365,-315.273145670365,-315.273145670365,0,0,0,235.997257220658,297.672550113997,340.560781397994,340.56078738181,267.141413642974
"175",2010-03-18,340.842369607579,1553.74959520437,1553.74959520437,1553.74959520437,265.960076679924,265.960076679924,265.960076679924,50.4890197598171,50.4890197598171,50.4890197598171,1237.30049876463,1237.30049876463,1237.30049876463,0,0,0,1862.95886865343,1926.57968558981,340.842366592525,340.842372639009,1894.59196481195
"176",2010-03-19,341.123954856192,2956.49558549729,2956.49558549729,2956.49558549729,265.960076679924,265.960076679924,265.960076679924,-5.65641456964242,-5.65641456964242,-5.65641456964242,2696.19192338701,2696.19192338701,2696.19192338701,0,0,0,3265.31393288955,3327.42705831216,341.123951796622,341.123957896209,3297.61954035349
"177",2010-03-20,341.405540104806,4281.79589220316,4281.79589220316,4281.79589220316,265.960076679924,265.960076679924,265.960076679924,-21.8297014908558,-21.8297014908558,-21.8297014908558,4037.66551701409,4037.66551701409,4037.66551701409,0,0,0,4591.27957607765,4656.56471740704,341.405536995764,341.405543165553,4623.20143230797
"178",2010-03-21,341.687125353419,5511.37618375183,5511.37618375183,5511.37618375183,265.960076679924,265.960076679924,265.960076679924,5.31304897080409,5.31304897080409,5.31304897080409,5240.1030581011,5240.1030581011,5240.1030581011,0,0,0,5821.11498993975,5885.67840996988,341.687122197474,341.687128476123,5853.06330910525
